sentiment,review_body,product_category
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
1,I've been looking for a nice affordable robe for awhile and this is the one! it's so soft and the design makes you feel fancy when you wear it. perfect for lounging doing my nails or wearing a face mask.,Sleep
1,This robe is one of the best purchases i have made in the past year. i would also add that it is much cuter in person than pictured on the model. usually things look better on the models  but not this one. i have a tough time finding robes and sleepwear in petite sizes (thank you  retailer!). this robe is sooooo soft and cuddly  without being too heavy. the teal color is so pretty and the hemstitch detail is nice. i hate taking this off in the morning to get dressed.,Sleep
1,I love the feel and design of this pullover. it is extremely soft and comfy to wear. however  i did find that it runs slightly large  is a bit boxy and the sleeves are a bit lengthy. probably not the best for a petite frame. i am trying to decide if i should keep it though simply for the softness and ease of wearing that it provides.,Sleep
1,Warn and super soft. love it !,Sleep
1,I absolutely love slips  and i like the grey tone of this one-and that it is not super shiny. it adds to the versatility of the slip-which i wear many ways. i wear them as under layers for long cardigans  i wear them as a real traditional slip under other dresses  and i also have been known to wear them to bed. the fabric on this one is absolutely comfortable and lightweight. i like that the fabric is cut in a babydoll format and the straps are wider (an a different color) which adds just enough,Sleep
1,I tried these on in the store because the pattern of dots caught my eye and it looked like a nice easy style to wear. the waist hits a bit low. i wasn't crazy about the rayon fabric and would prefer it in cotton. i decided to pass on it for now as i don't really need sleep pants; but i might be tempted if they go on sale.,Sleep
1,Love this jacket. it's soft and a beautiful shade of ivory. perfect for casual wear with a pair of black jeans  while still maintaining an elegant look.,Sleep
1,This is way cuter in person than on model. it is a super soft and fluffy sweater. the colors are so pretty and feminine. i received it as a christmas gift and have already worn it twice. it's perfect with skinny jeans and ugg boots. i vary between xs and small in retailer sweaters. this is a bit boxy so i sized down with the xs and it fits perfect!,Sleep
1,Very cute in person  too. soft to the touch and comfy. as a person on the shorter side the roll up cuffs sold me on these pants! can't wait for it to get cool enough to wear them.,Sleep
-1,Extremely cute sweater  but after having worn it twice it's already pilling up. i'd expect more for a $100 sweater.,Sweaters
-1,I wanted to love this sweater. the color is gorgeous  the pattern unusual  it is soft and warm  and would have gone with so many things. but the cut is awful. mainly the sleeves are way too big  making me look misshapen and my arms look huge. the body was a bit boxy but that would have been workable if the arms had been normal. too bad.,Sweaters
-1,This looks so gorgeous on the model on the site  so i ordered it online. it was incredibly frumpy when i tried it on. looks like i took a floor rug  cut a hole in the middle and slipped it over my head. the sweater itself is so pretty  its just too bad it falls so awkwardly on me. i normally wear a small so i ordered the xs/s and the sleeves still fall past my thumbs. its kind of itchy too. will be returning this asap.,Sweaters
-1,Is not a place i want to be  even if the style of a sweater is great.  yes  this sweater is very cropped  but i think it&amp;#39;s definitely intended to be worn off the shoulder to drop the waist a bit.  it&amp;#39;s the itchiness that makes it an immediate &amp;quot;no&amp;quot;  and that&amp;#39;s coming from someone who has serious fiber itch tolerance.,Sweaters
-1,Looked really cute on line. arrived with a large hole in the front! quality and look was very cheap!!! would not recommend this sweater at all. step it up please retailer!,Sweaters
-1,This coat is beautiful in color and design. we could have been great friends but it was waaay too big so i had to return it. i bought the smallest size possible yet i could have been 9 months pregnant and still would have had room to spare. i also was disappointed that the sleeves were not lined like other coats in this price range.,Sweaters
-1,This sweater is so cute and seems high quality. i would love to keep it but it is way too cropped for my taste  going down just below my mid section. i wish it had been cut longer- i would have kept it.,Sweaters
-1,Weird fit and the tie just add to the problems. i think i'd like this a lot more if it were just an open cardigan without the tie. the tie seems like an after thought. it's flimsy and it just makes anyone wearing this look like a house -- no matter there size. i ordered a medium black and it's already in the mail!,Sweaters
-1,"The photos don't look it  but the one i received was a cropped length. the bottom of the sweater's longest parts didn't even reach the top of my mid-rise pants. and i'm 5'3"" so it wasn't that the model is a lot shorter than me unless their models are 4' tall.     disappointed since i wasted my retailer discount on this!",Sweaters
0,Recommend this vest - nice design - fabric is thicker than expected - might suggest a size smaller - plenty of room in loose styling,Sweaters
0,"Im 5'1"" and about 110lbs. ordered the small because i do have some curves- it was huge- more like a large and didnt have much structure at all. the wool was very soft and stretchy. and like others have said- kinda orange- not true coral color. it fit me like a throw blanket- its going back for sure. might purchase again if the petite xs is back in stock and on sale- this should def be under $100.",Sweaters
0,Very lovely sweater - lightweight with cute detailing at the side of the waist  sweet but not saccharine bow at the back of the neck. i really wanted to love this sweater  but it had to go back because it looked  um  used. pilling along the arms before i even got to wear it? it got returned  sadly.,Sweaters
0,I agree with the other reviewer  this is a nice piece. i felt so-so about it when i tried it on though. see below.    ___________  pros:  - not too heavy or warm due to being part linen/cotton blend  making it breathable and great for more milder temperatures.  - soft floral arrangements with lovely pattern throughout the sweater.  - lovely collar giving it a sophisticated feel.  - ran tts. i'm 5'9  hourglass with some meat on my bones and found the medium to be an ideal fit.  ___________  cons:,Sweaters
0,This sweater in the neutral beige coloration was exactly what i wanted to rotate through my winter legging/boot rotation with different vests  belts  and scarves...spot on. it is not heavy weight  soft  perfect length for a tunic on a 5'4 frame  34c  125 lb....now the weird part - sleeves were excessively long and seem to have stretched longer after wear??? anyway  hand wash and little to no pilling a plus. i literally roll up the sleeves to wear this tunic and it tends to be bothersome  hence t,Sweaters
0,Close but no cigar...  the design and color were cute.  the sweater itself was too warm for me  and itchy.  the top fit snugly in the chest and shoulders but it came out a little strangely at the bottom  it almost had strange fold in the front.  look closely at some of the photos and you'll see what i mean.  sadly it went back.,Sweaters
0,This sweater is ok. i love  love  love bell sleeves so i thought for sure this would be perfect. i thought it would be a great sweater to transition from winter to spring  but once it arrived  i knew i had to return. the sleeves are not only bell but very long and the sweater fits chunky on your midsection. i like my sweaters more flowy. if you like fitted-style sweaters that are a bit roomy you would like this once. also  it's a bit itchy for me-but i'm rather sensitive and if i'd loved this on,Sweaters
0,5'1'' 43-31-43. i really wanted to love this coat: the material is nice  the green color is dark and rich  it has a hood. however  the cut is bad for me (and probably a lot of other people). the shoulders were cut too wide and impeded movement  and the bust and hips were cut too tight  overall it was just boxy. i have another boiled wool coat that i bought at retailer about 7 years ago and though it's cut oversize like this one  it has a much fuller sweep  so the proportions still seem right. also,Sweaters
0,This sweater has potential  but it wasn't right for me. the collar isn't flattering on me...too thick  and my shoulders are already broad. my waist is high  so i need a longer look. the color is true to size  but it's s little see through...dark bra shows through.,Sweaters
1,I don't understand the negative review  on this sweater. it is nothing short of stunning. the quality and design are absolutely beautiful! and i love the lined pockets! i can honestly say i don't think i'll ever part with it - this is a sweater you hang onto forever. i will say it runs a bit large. i ordered the xs/sm and if i didn't know better i would think its m/l. either way if you can you get your hands on one in store or a return online  do it! it is worth every penny  especially for the s,Sweaters
1,This is one of my favorite sweaters of the season. it is warm and cozy and looks so cute with jeans. it's definitely a little shorter on me than it looks on the model  even though i'm only 5'4.,Sweaters
1,Great sweater  beautiful detail  warm and cozy. i will wear this well into spring because it's a nice weight for cool spring evenings. the knit pattern is beautiful and will be great for casual wear and dressy occasions as well.,Sweaters
1,High quality  soft  thick fabric that drapes well  keeps you warm  and figure flattering. i'm 5'4 and the length is perfect. the color is a great neutral that goes well with everything. love the design detail throughout. this cardigan does not have a button or tie closure so if you are between sizes  go with the smaller size for a tailored fit.,Sweaters
1,"I just got this in the green and i'd say the color is deeper/darker than shown. more of a turquoise-green  or muted teal color. it's the densest  thickest cashmere (it's 100% cashmere) i've felt in a while and it's so soft. but  it just doesn't look good on me. i'm 5'3"" and about 105 lbs  and usually wear xspetite. i got this in the xs regular hoping it would be long enough for leggings. and i don't think it is in the back. plus it's just too bell shaped and i'm slightly pear-shaped already. it",Sweaters
1,"Love this! ordered it on sale  but i really do think it's worth full price! i went with a small even though an extra small would have been good too...i'm slender and 5'9"" about 125# with full bust. the small fits similar to the model  and because i wanted it to fit well in the sleeves (i have long arms!) and length  i went with the small. maybe should have gone smaller as it is roomy! it's very well made and although you'll need a cami  i still feel as if it will be very cozy. perfect for our mi",Sweaters
1,This sweater is super soft and the metallic banding is a really nice detail. the fabric could turn out to be a bit fragile though. if you have a chest  it may feel a bit boxier than you expect but i don't mind it for a comfy  cozy  soft sweater.,Sweaters
1,"Really nice quality warm  sleek sweater. runs small-ish. i'm 5'8""  140 lbs  34c. i got the small and could have gotten x-small.",Sweaters
1,This sweater is more stunning in person then on the site. i saw it on the internet previous to seeing in the store. i purchased it right away  it was love at first sight!!. the detail on the collar is beautiful  and reminds me of the unique sweaters i have have in my closet from retailer from years ago that i still love. get it before it's gone!!!!,Sweaters
-1,While the print is cute  the fit is a disaster if you are a c cup or fuller. the bottom band does not lay flat as pictured on the model (it rides up under your boobs) and the whole cup area tips forward - it's not really molded like a bra  more flat foam insert. immediately went back. hopefully  if retailer continues to do swimwear  they'll take a look at adjusting the designs to make sure they're also workable for fuller cup sizes (underwire please!),Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,This suit was high quality  and a cute design. however  it is clearly made for a lean body type.,Swim
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
-1,The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse  the bust portion made me look flat (and i'm a full c cup).,Swim
-1,I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
-1,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,Swim
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
0,The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however  the bottoms run so small. for reference  i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start  both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!)  i ordered a size m bottom. they were still small. sadly  i'm giving up and returning.   only order this suit if you're super  super tiny on the bottom.,Swim
0,"I ordered the romantic floral in s and xs to try on at home and just love the print! the fabric is so pretty and unique! others have mentioned how ""thin"" the fabric was but i thought it was pretty standard for a bikini/swimwear and had no complaints myself. there are removable cup liners so nothing can really show through the top. the sizing was tts and the xs fit me best. unfortunately this bikini will be returned because the fit is a little off. i love the thicker strap at the bottom of the ha",Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,I had ordered another retailer suit awhile back in an xl because my usual lg was not available  and lets say i was swimming in the xl  much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two  the lg is over 4inches smaller than the xl  seems like quite a big jump in the sizing. the suit fits in the body quite well  however it's a bit snug in the side bust area. strangely  the suit has boning on the side of the bust  and also the silicone grip on the top edge ,Swim
0,"This swimsuit is very well made and even prettier in person. i'm 5'8"" and about 145 pounds. i usually wear a size 6. i wear a 34d bra. i found the suit to run a bit small. i returned it because  despite how much i liked the style  it just wasn't flattering on my body type.",Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
0,Am typically a size 0 and could barely get the extra small on  which is a first. was very cute in theory  but i'd suggest sizing up (maybe 2x).,Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
1,I have been wearing tankinis for a long time and haven't worn a one piece in years. i'm 40 and  let's be honest  things don't look the same in a bathing suit as they did 20 years ago. this suit is very flattering - i'm not obese  but i do have a bit of a jelly roll in the stomach area and the combination of the polka dots and the ruching  as well as the construction of the suit itself with the side panels  really camouflages my stomach area. although there isn't underwire  which i prefer  i do f,Swim
1,This is a lovely  light coverup with a beautiful pattern  however  in the catalogue it appears blush pink when in reality it is white. the model must be wearing a pinkish swimsuit underneath the caftan giving it the allusion of being a color which it is not. i still like it enough to keep it but am disappointed that the item description did not mention this optical illusion.,Swim
1,Super cute! very light and flowy. i ordered the black. packs well wasn't wrinkly when i took it out of the suitcase.  i ordered the black. so happy with my purchase.,Swim
1,This bathing suit has everything. i especially love the ruching in the waist and the boy short bottom. finally the coverage my booty needs. i've worn it dozens of times and it still holds its quality and looks brand new. i get a lot of compliments every time i wear it. the only drawback is it doesn't dry very quickly. after a dip in the pool or the lake it stays wet for hours even when i'm laying out in the summer heat.,Swim
1,"I love it! i was hesitant to spend so much on a suit  but it's well worth the money. i'm 5'3""  140 lbs  and my stomach is my biggest problem area. i ordered a size 8 and it's a perfect fit and very flattering.",Swim
1,"I discovered seea bathing suits last year and fell in love. i currently own two - the hermosa surf suit and the . seea zuma. for reference: i am 5'7""  135 pounds  34c  28 waist. dress size 4-6. pants 6-8. jeans 28. if you have questions about sizing  there is a great reference on seea's website on how to size. if you are taller than the reference sizing they provide  but still the same measurements as another size mentioned  they suggest sizing up as the suits are typically made for surfing/padd",Swim
1,After trying several one piece options i decided to buy this gorgeous tankini. i love the fit - bottoms stay put while running around the beach with my girls  but still stylish. the top is a perfect fit- little lining and halter adjustable tie is flattering on a smaller chest. the material is high quality and i will be living in this all summer long. there is about a two inch gap between the top and bottom.,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,I love this design so much and it is very well made. i also like the adjustable shoulder straps and that the cups are not padded cups. i think that makes it look less like a bra and more like a bathing suit. only con is that it seems to run small.,Swim
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
1,Gorgeous print on light weight layers in a cut that's flattering  feminine & fun.  i sized up and ordered the the 12p to fit my large rounded rib cage & 36dds.  i agree with previous reviewers that the bodice runs small.  i will add that the neckline is tight if you have a fat neck like mine.  stats are 5'3'' 140# 36dd 8/10 on top  6/8 on bottom.,Trend
1,This dress was returned to my store and i was immediately drawn to it. i love absolutely anything with a full shape  and this dress has it! its cut like a circle...so ladies this dress has a lot of fabric. i'm 5'8 and wouldn't be able to wear it as a dress  but it made for an adorable tunic with leggings. the arms are a tad more fitted (though i have larger arms) which helped make the dress feel super cool and feminine. if you love a cool quirky piece  this one is a winner!,Trend
1,This is such a fun dress to wear. i wanted something comfortable and flirty and this checked off both boxes. im typically a small size 6 but went w x-small on this one to hug the shoulders more.,Trend
1,I want to hate these jeans because they are so expensive but every time i try these on they just look so cool.   they seem to be handmade so the flowers are not in the same spot on each pair.,Trend
1,This dress attracted my attention with its victorian inspired print. the details are to die for. the blue is not the same as the picture. slightly darker and more muted.,Trend
1,"It is seldom that i write a review about a tee  but after receiving the jessa tee in the mail today  i just felt compelled to do so! the deal is  this tee is pricey for sure  but in my opinion  it is worth it! as another reviewer said  the cotton fabric is hefty; in fact  it could also be called a ""lightweight sweater."" everything about this tee is perfect and classic: the elbow sleeves  the nice neckline  and the semi-boxy  semi-cropped fit. it will go with everything from jeans  to nice slacks",Trend
1,This dress is nice  but it won't do for my purpose. i considered it for a mother of the groom dress  but it's not long enough for me. the dress is pretty  but very sheer and very low cut so it would require opaque undergarments. it's not possible to tell from the pictures how sheer this dress is.,Trend
1,Beautiful dress. when you look at it on the hanger you think this could be really good or really bad. but it is absolutely beautiful. would highly recommend it - can dress it up or down.,Trend
1,I am waist-challenged. i like a narrowly cut structured sheath dress  sort of like the 60s styles. this is a great dress either belted or loose with great accessories and lovely shoes. it has so many colors in the pattern  you can wear this with anything  and the fabric is so high-end and quality that you can definitely wear this to work with a jacket and then change into a denim or leather jacket and tough high boots and go out for the evening in the fall-winter. it arrived in the mail and righ,Trend
